"GOD
",God,a.,,,
"GOD
",God,n.,,,
"GOD
",God,v.,,,
"GODCHILD
","God""child`",,,,
"GODDAUGHTER
","God""daugh`ter",n.,,,
"GODDESS
","God""dess",,,,
"GODE
",Gode,a.,,,
"GODELICH
","Gode""lich",,,,
"GO-DEVIL
","Go""-dev""il",n.,,,
"GODE-YEAR
","Gode""-year",n.,,,
"GODFATHER
","God""fa`ther",n.,,,
"GODFATHER
","God""fa`ther",v.,,,
"GOD-FEARING
","God""-fear`ing",,,,
"GODHEAD
","God""head",n.,,,
"GODHOOD
","God""hood",n.,,,
"GODILD
","God""ild.
",,,,
"GODLESS
","God""less",,,,
"GODLIKE
","God""like`",a.,,,
"GODLILY
","God""li*ly",,,,
"GODLINESS
","God""li*ness",n.,,,
"GODLING
","God""ling",,,,
"GODLY
","God""ly",a.,,,
"GODLY
","God""ly",,,,
"GODLYHEAD
","God""ly*head",n.,,,
"GODMOTHER
","God""moth`er",n.,,,
"GODOWN
","Go*down""",n.,,,
"GODROON
","Go*droon""",n.,,,
"GODSEND
","God""send`",,,,
"GODSHIP
","God""ship",n.,,,
"GODSIB
","God""sib",,,,
"GODSON
","God""son`",n.,,,
"GODSPEED
","God""speed`",,,,
"GODWARD
","God""ward",,,,
"GODWIT
","God""wit",n.,,,
"GOEL
",,a.,,,
"GOELAND
","Go`ë`land""",n.,,,
"GOEMIN
","Go`ë`min""",n.,,,
"GOEN
","Go""en",,,,
"GOER
","Go""er",n.,,,
"GOETY
","Go""e*ty",n.,,,
"GOFF
",Goff,n.,,,
"GOFF
",Goff,,,,
"GOFFER
","Gof""fer",v.,,,
"GOG
",Gog,n.,,,
"GOGGLE
","Gog""gle",v.,,,
"GOGGLE
","Gog""gle",,,,
"GOGGLE
","Gog""gle",v.,,,
"GOGGLED
","Gog""gled",,,,
"GOGGLE-EYE
","Gog""gle-eye`",n.,,,
"GOGGLE-EYED
","Gog""gle-eyed`",,,,
"GOGGLER
","Gog""gler",n.,,,
"GOGLET
","Gog""let",n.,,,
"GOING
","Go""ing",,,,
"GOITER; GOITRE
",,n.,,,
"GOITERED; GOITRED
","Goi""tered",,,,
"GOITROUS
","Goi""trous",a.,,,
"GOLD; GOLDE; GOOLDE
",Gold,n.,,,
"GOLD
",Gold,n.,,,
"GOLD-BEATEN
","Gold""-beat`en",,,,
"GOLD-BEATING
","Gold""-beat`ing",,,,
"GOLD-BOUND
","Gold""-bound`",,,,
"GOLDCREST
","Gold""crest`",n.,,,
"GOLDCUP
","Gold""cup`",n.,,,
"GOLDEN
","Gold""en",a.,,,
"GOLDEN-EYE
","Gold""en-eye`",n.,,,
"GOLDENLY
","Gold""en*ly",,,,
"GOLDEN-ROD
","Gold""en-rod`",n.,,,
"GOLDEN STATE
",,,,,
"GOLDFINCH
","Gold""finch`",n.,,,
"GOLDFINNY
","Gold""fin`ny",n.,,,
"GOLDFISH
","Gold""fish`",n.,,,
"GOLD-HAMMER
","Gold""-ham`mer",,,,
"GOLDIE
","Gold""ie",n.,,,
"GOLDILOCKS
","Gold""i*locks`",,,,
"GOLDIN; GOLDING
","Gold""in",n.,,,
"GOLDLESS
","Gold""less",,,,
"GOLDNEY
","Gold""ney",n.,,,
"GOLDSEED
","Gold""seed`",n.,,,
"GOLDSINNY
","Gold""sin`ny",n.,,,
"GOLDSMITH
","Gold""smith`",n.,,,
"GOLDTIT
","Gold""tit`",n.,,,
"GOLDYLOCKS
","Gold""y*locks`",n.,,,
"GOLET
","Go""let",,,,
"GOLET
","Go""let",n.,,,
"GOLF
",Golf,n.,,,
"GOLFER
","Golf""er",,,,
"GOLGOTHA
","Gol""go*tha",,,,
"GOLIARD
","Gol""iard",n.,,,
"GOLIARDERY
","Gol""iard*er*y",,,,
"GOLIATH BEETLE
",,,,,
"GOLL
",Goll,n.,,,
"GOLOE-SHOE
","Go*loe""-shoe`",,,,
"GOLORE
","Go*lore""",,,,
"GOLOSHE
","Go*loshe""",,,,
"GOLTSCHUT
","Golt""schut",,,,
"GOLYARDEYS
","Gol""yard*eys",,,,
"GOMAN
","Go""man",n.,,,
"GOMARIST; GOMARITE
","Go""mar*ist",n.,,,
"GOMBO
","Gom""bo",,,,
"GOME
",Gome,n.,,,
"GOME
",Gome,n.,,,
"GOMER
","Go""mer",,,,
"GOMER
","Go""mer",n.,,,
"GOMMELIN
","Gom""me*lin",n.,,,
"GOMPHIASIS
","Gom*phi""a*sis",n.,,,
"GOMPHOSIS
","Gom*pho""sis",n.,,,
"GOMUTI
","Go*mu""ti",n.,,,
"GON
",Gon,,,,
"GONAD
","Gon""ad",,,,
"GONAKIE
","Go""na*kie",n.,,,
"GONANGIUM
","Go`nan*gi""um",,,,
"GONDOLA
","Gon""do*la",n.,,,
"GONDOLET
","Gon""do*let",n.,,,
"GONDOLIER
","Gon`do*lier""",n.,,,
"GONE
",Gone,,,,
"GONENESS
","Gone""ness",,,,
"GONFALON; GONFANON
","Gon""fa*lon",n.,,,
"GONFALONIER
","Gon`fa*lon*ier""",n.,,,
"GONG
",Gong,n.,,,
"GONG
",Gong,,,,
"GONGORISM
","Gon""go*rism",,,,
"GONIATITE
","Go""ni*a*tite",n.,,,
"GONIDIAL
","Go*nid""i*al",a.,,,
"GONIDIAL
","Go*nid""i*al",a.,,,
"GONIDIUM
","Go*nid""i*um",n.,,,
"GONIDIUM
","Go*nid""i*um",,,,
"GONIMIA
","Go*nim""i*a",n.,,,
"GONIMOUS
","Gon""i*mous",a.,,,
"GONIOMETER
","Go`ni*om""e*ter",n.,,,
"GONIOMETRIC; GONIOMETRICAL
","Go`ni*o*met""ric",,,,
"GONIOMETRY
","Go`ni*om""e*try",n.,,,
"GONOBLASTID
","Gon`o*blas""tid",n.,,,
"GONOBLASTIDIUM
","Gon`o*blas*tid""i*um",,,,
"GONOCALYX
","Gon`o*ca""lyx",n.,,,
"GONOCHORISM
","Gon`o*cho""rism",n.,,,
"GONOCOCCUS
","Gon`o*coc""cus",n.,,,
"GONOPH
","Gon""oph",n.,,,
"GONOPHORE
","Gon""o*phore",n.,,,
"GONORRHEA; GONORRHOEA
","Gon`or*rhe""a",n.,,,
"GONORRHEAL; GONORRHOEAL
","Gon`or*rhe""al",a.,,,
"GONOSOME
","Gon""o*some",n.,,,
"GONOTHECA
","Gon`o*the""ca",,,,
"GONOZOOID
","Gon`o*zo""oid",n.,,,
"GONYDIAL
","Go*nyd""i*al",a.,,,
"GONYS
","Go""nys",n.,,,
"GOOBER
","Goo""ber",,,,
"GOOD
",Good,a.,,,
"GOOD
",Good,,,,
"GOOD
",Good,,,,
"GOOD
",Good,v.,,,
"GOOD-BY; GOOD-BYE
","Good`-by""",n.,,,
"GOOD-DEN
","Good`-den""",,,,
"GOOD-FELLOWSHIP
","Good`-fel""low*ship",,,,
"GOODGEON
","Good""geon",n.,,,
"GOOD-HUMORED
","Good`-hu""mored",,,,
"GOOD-HUMOREDLY
","Good`-hu""mored*ly",,,,
"GOODISH
","Good""ish",,,,
"GOODLESS
","Good""less",,,,
"GOODLICH
","Good""lich",,,,
"GOODLINESS
","Good""li*ness",n.,,,
"GOOD-LOOKING
","Good""-look`ing",,,,
"GOODLY
","Good""ly",,,,
"GOODLY
","Good""ly",a.,,,
"GOODLYHEAD; GOODLYHOOD
","Good""ly*head",,,,
"GOODMAN
","Good""man",n.,,,
"GOOD-NATURED
","Good`-na""tured",,,,
"GOOD-NATUREDLY
","Good`-na""tured*ly",,,,
"GOODNESS
","Good""ness",n.,,,
"GOOD NOW
",,,,,
"GOODS
",Goods,n.,,,
"GOODSHIP
","Good""ship",,,,
"GOOD-TEMPERED
","Good`-tem""pered",,,,
"GOODWIFE
","Good""wife`",,,,
"GOODY
","Good""y",,,,
"GOODY
","Good""y",,,,
"GOODY-GOODY
","Good""y-good`y",,,,
"GOODYSHIP
","Good""y*ship",,,,
"GOOROO; GURU
","Goo*roo""",n.,,,
"GOOSANDER
","Goos""an`der",n.,,,
"GOOSE
",Goose,,,,
"GOOSEBERRY
","Goose""ber*ry",,,,
"GOOSE EGG
",,,,,
"GOOSEFISH
","Goose""fish`",n.,,,
"GOOSEFOOT
","Goose""foot`",n.,,,
"GOOSE-RUMPED
","Goose""-rumped`",a.,,,
"GOOSERY
","Goos""er*y",,,,
"GOOSEWING
","Goose""wing`",n.,,,
"GOOSEWINGED
","Goose""winged`",a.,,,
"GOOSISH
","Goos""ish",,,,
"GOOST
",Goost,,,,
"GOOT
",Goot,,,,
"GO-OUT
","Go""-out`",,,,
"GOPHER
","Go""pher",n.,,,
"GOPHER STATE
",,,,,
"GOPHER WOOD
",,,,,
"GORACCO
","Go*rac""co",,,,
"GORAL
","Go""ral",n.,,,
"GORAMY
","Go""ra*my",n.,,,
"GOR-BELLIED
","Gor""-bel`lied",,,,
"GOR-BELLY
","Gor""-bel`ly",n.,,,
"GORCE
",Gorce,n.,,,
"GORCOCK
","Gor""cock`",n.,,,
"GORCROW
","Gor""crow`",n.,,,
"GORD
",Gord,n.,,,
"GORDIACEA
","Gor`di*a""ce*a",n.,,,
"GORDIAN
","Gor""di*an",,,,
"GORDIAN
","Gor""di*an",n.,,,
"GORDIUS
","Gor""di*us",n.,,,
"GORE
",Gore,n.,,,
"GORE
",Gore,n.,,,
"GORE
",Gore,v.,,,
"GORE
",Gore,v.,,,
"GOREBILL
","Gore""bill`",n.,,,
"GORFLY
","Gor""fly`",,,,
"GORGE
",Gorge,n.,,,
"GORGE
",Gorge,v.,,,
"GORGE
",Gorge,v.,,,
"GORGED
",Gorged,,,,
"GORGELET
","Gor""ge*let",n.,,,
"GORGEOUS
","Gor""geous",a.,,,
"GORGERIN
","Gor`ge*rin""",n.,,,
"GORGET
","Gor""get",n.,,,
"GORGON
","Gor""gon",n.,,,
"GORGON
","Gor""gon",,,,
"GORGONACEA
","Gor`go*na""ce*a",n.,,,
"GORGONEAN
","Gor*go""ne*an",,,,
"GORGONEION
","Gor`go*ne""ion",,,,
"GORGONIA
","Gor*go""ni*a",n.,,,
"GORGONIACEA
","Gor*go`ni*a""ce*a",n.,,,
"GORGONIAN
","Gor*go""ni*an",a.,,,
"GORGONIAN
","Gor*go""ni*an",n.,,,
"GORGONIZE
","Gor""gon*ize",v.,,,
"GORGONZOLA
","Gor`gon*zo""la",n.,,,
"GORHEN
","Gor""hen`",n.,,,
"GORILLA
","Go*ril""la",n.,,,
"GORING; GORING CLOTH
","Gor""ing",,,,
"GORM
",Gorm,,,,
"GORM
",Gorm,v.,,,
"GORMA
","Gor""ma",n.,,,
"GORMAND
","Gor""mand",n.,,,
"GORMAND
","Gor""mand",,,,
"GORMANDER
","Gor""mand*er",,,,
"GORMANDISM
","Gor""mand*ism",,,,
"GORMANDIZE
","Gor""mand*ize",v.,,,
"GORMANDIZER
","Gor""mand*i`zer",,,,
"GOROON SHELL
",,,,,
"GORSE
",Gorse,n.,,,
"GORY
","Gor""y",a.,,,
"GOSHAWK
","Gos""hawk`",n.,,,
"GOSHERD
","Gos""herd",n.,,,
"GOSLET
","Gos""let",n.,,,
"GOSLING
","Gos""ling",n.,,,
"GOSPEL
","Gos""pel",n.,,,
"GOSPEL
","Gos""pel",,,,
"GOSPEL
","Gos""pel",v.,,,
"GOSPELER
","Gos""pel*er",n.,,,
"GOSPELIZE
","Gos""pel*ize",v.,,,
"GOSS
",Goss,n.,,,
"GOSSAMER
","Gos""sa*mer",n.,,,
"GOSSAMERY
","Gos""sa*mer*y",,,,
"GOSSAN
","Gos""san",n.,,,
"GOSSANIFEROUS
","Gos`san*if""er*ous",a.,,,
"GOSSAT
","Gos""sat",n.,,,
"GOSSIB
","Gos""sib",,,,
"GOSSIP
","Gos""sip",n.,,,
"GOSSIP
","Gos""sip",v.,,,
"GOSSIP
","Gos""sip",v.,,,
"GOSSIPER
","Gos""sip*er",,,,
"GOSSIPREDE
","Gos""sip*rede",n.,,,
"GOSSIPRY
","Gos""sip*ry",,,,
"GOSSIPY
","Gos""sip*y",,,,
"GOSSOON
","Gos*soon""",n.,,,
"GOSSYPIUM
","Gos*syp""i*um",n.,,,
"GOT
",Got,,,,
"GOTE
",Gote,n.,,,
"GOTER
","Go""ter",,,,
"GOTH
",Goth,n.,,,
"GOTHAMIST
","Go""tham*ist",,,,
"GOTHAMITE
","Go""tham*ite",,,,
"GOTHIC
","Goth""ic",a.,,,
"GOTHIC
","Goth""ic",,,,
"GOTHICISM
","Goth""i*cism",,,,
"GOTHICIZE
","Goth""i*cize",v.,,,
"GOTHITE; GOETHITE
","Gö""thite",n.,,,
"GOTTEN
","Got""ten",,,,
"GOUACHE
",Gouache,n.,,,
"GOUD
",Goud,n.,,,
"GOUDRON
","Gou`dron""",n.,,,
"GOUGE
",Gouge,n.,,,
"GOUGE
",Gouge,v.,,,
"GOUGER
","Gou""ger",n.,,,
"GOUGESHELL
","Gouge""shell`",n.,,,
"GOUJERE
","Gou""jere",n.,,,
"GOULAND
","Gou""land",,,,
"GOULARDS EXTRACT
",,,,,
"GOUR
",Gour,n.,,,
"GOURA
","Gou""ra",n.,,,
"GOURAMI
","Gou""ra*mi",n.,,,
"GOURD
",Gourd,n.,,,
"GOURD
",Gourd,,,,
"GOURD; GOURDE
",Gourd,n.,,,
"GOURDINESS
","Gourd""i*ness",n.,,,
"GOURD TREE
",,,,,
"GOURDWORM
","Gourd""worm""",n.,,,
"GOURDY
","Gourd""y",a.,,,
"GOURMAND
","Gour""mand",n.,,,
"GOURMET
","Gour""met""",n.,,,
"GOURNET
","Gour""net",n.,,,
"GOUT
",Gout,n.,,,
"GOUT
",Goût,n.,,,
"GOUTILY
","Gout""i*ly",,,,
"GOUTINESS
","Gout""i*ness",,,,
"GOUTWEED; GOUTWORT
",,n.,,,
"GOUTY
","Gout""y",,,,
"GOVE
",Gove,n.,,,
"GOVERN
","Gov""ern",v.,,,
"GOVERN
","Gov""ern",v.,,,
"GOVERNABILITY
","Gov""ern*a*bil""i*ty",,,,
"GOVERNABLE
","Gov""ern*a*ble",a.,,,
"GOVERNABLENESS
","Gov""ern*a*ble*ness",,,,
"GOVERNAL; GOVERNAIL
","Gov""ern*al",n.,,,
"GOVERNANCE
","Gov""ern*ance",n.,,,
"GOVERNANTE
","Gov""ern*ante""",n.,,,
"GOVERNESS
","Gov""ern*ess",n.,,,
"GOVERNING
","Gov""ern*ing",,,,
"GOVERNMENT
","Gov""ern*ment",n.,,,
"GOVERNMENTAL
","Gov""ern*men""tal",a.,,,
"GOVERNOR
","Gov""ern*or",n.,,,
"GOVERNOR GENERAL
",,,,,
"GOVERNORSHIP
","Gov""ern*or*ship",,,,
"GOWAN
","Gow""an",n.,,,
"GOWANY
","Gow""an*y",,,,
"GOWD
",Gowd,n.,,,
"GOWDEN
","Gowd""en",,,,
"GOWDIE
","Gow""die",n.,,,
"GOWDNOOK
","Gowd""nook""",n.,,,
"GOWK
",Gowk,v.,,,
"GOWK
",Gowk,n.,,,
"GOWL
",Gowl,v.,,,
"GOWN
",Gown,n.,,,
"GOWNED
",Gowned,,,,
"GOWNSMAN; GOWNMAN
","Gowns""man",,,,
"GOZZARD
","Goz""zard",,,,
"GRAAFIAN
","Graaf""i*an",a.,,,
"GRAAL
",Graal,,,,
"GRAB
",Grab,n.,,,
"GRAB
",Grab,v.,,,
"GRAB
",Grab,,,,
"GRABBER
","Grab""ber",,,,
"GRABBLE
","Grab""ble",v.,,,
"GRACE
",Grace,n.,,,
"GRACE
",Grace,v.,,,
"GRACED
",Graced,,,,
"GRACEFUL
","Grace""ful",,,,
"GRACELESS
","Grace""less",,,,
"GRACILE; GRACILLENT
","Grac""ile",a.,,,
"GRACILITY
","Gra*cil""i*ty",n.,,,
"GRACIOUS
","Gra""cious",a.,,,
"GRACIOUSLY
","Gra""cious*ly",,,,
"GRACIOUSNESS
","Gra""cious*ness",,,,
"GRACKLE
","Grac""kle",n.,,,
"GRADATE
","Gra""date",v.,,,
"GRADATION
","Gra*da""tion",,,,
"GRADATION
","Gra*da""tion",v.,,,
"GRADATIONAL
","Gra*da""tion*al",,,,
"GRADATORY
","Grad""a*to*ry",a.,,,
"GRADATORY
","Grad""a*to*ry",n.,,,
"GRADE
",Grade,n.,,,
"GRADE
",Grade,v.,,,
"GRADELY
","Grade""ly",a.,,,
"GRADER
","Grad""er",,,,
"GRADIENT
","Gra""di*ent",a.,,,
"GRADIENT
","Gra""di*ent",,,,
"GRADIN; GRADINE
","Gra""din",n.,,,
"GRADINE
","Gra*dine""",n.,,,
"GRADING
","Grad""ing",,,,
"GRADINO
","Gra*di""no",,,,
"GRADUAL
",,a.,,,
"GRADUAL
","Grad""u*al",n.,,,
"GRADUALITY
","Grad""u*al""i*ty",,,,
"GRADUALLY
","Grad""u*al*ly",,,,
"GRADUALNESS
","Grad""u*al*ness",,,,
"GRADUATE
","Grad""u*ate",v.,,,
"GRADUATE
","Grad""u*ate",v.,,,
"GRADUATE
","Grad""u*ate",n.,,,
"GRADUATE
","Grad""u*ate",a.,,,
"GRADUATED
","Grad""u*a""ted",,,,
"GRADUATESHIP
","Grad""u*ate*ship",,,,
"GRADUATION
","Grad""u*a""tion",n.,,,
"GRADUATOR
","Grad""u*a""tor",,,,
"GRADUS
","Gra""dus",n.,,,
"GRAF
",Graf,n.,,,
"GRAFF
",Graff,n.,,,
"GRAFF
",,n.,,,
"GRAFFAGE
","Graff""age",n.,,,
"GRAFFER
","Graf""fer",n.,,,
"GRAFFITI
","Graf*fi""ti",n.,,,
"GRAFFITO
","Graf*fi""to",n.,,,
"GRAFT
",Graft,n.,,,
"GRAFT
",Graft,v.,,,
"GRAFT
",Graft,v.,,,
"GRAFTAGE
","Graft""age",n.,,,
"GRAFTER
","Graft""er",,,,
"GRAFTING
",,n.,,,
"GRAHAM BREAD
",,,,,
"GRAHAMITE
","Gra""ham*ite",n.,,,
"GRAIL
",Grail,n.,,,
"GRAIL
",Grail,n.,,,
"GRAIL
",Grail,n.,,,
"GRAIL
",Grail,n.,,,
"GRAILLE
",Graille,n.,,,
"GRAIN
",Grain,v.,,,
"GRAIN
",Grain,n.,,,
"GRAIN
",Grain,v.,,,
"GRAIN
",Grain,v.,,,
"GRAIN
",Grain,n.,,,
"GRAINED
",Grained,,,,
"GRAINER
","Grain""er",,,,
"GRAINFIELD
","Grain""field`",,,,
"GRAINING
","Grain""ing",,,,
"GRAINING
","Grain""ing",n.,,,
"GRAINS
",Grains,n.,,,
"GRAINY
","Grain""y",,,,
"GRAIP
",Graip,n.,,,
"GRAITH
",Graith,v.,,,
"GRAITH
",Graith,,,,
"GRAKLE
","Gra""kle",n.,,,
"GRALLAE
","Gral""læ",n.,,,
"GRALLATORES
","Gral""la*to""res",n.,,,
"GRALLATORIAL; GRALLATORY
","Gral`la*to""ri*al",a.,,,
"GRALLIC
","Gral""lic",a.,,,
"GRALLINE
",,a.,,,
"GRALLOCH
","Gral""loch",,,,
"-GRAM
",,,,,
"GRAM
",Gram,a.,,,
"GRAM
",Gram,n.,,,
"GRAM; GRAMME
",Gram,n.,,,
"GRAMA GRASS
",,,,,
"GRAMARYE
","Gram""a*rye",n.,,,
"GRAMASHES
","Gra*mash""es",n.,,,
"GRAME
",Grame,n.,,,
"GRAMERCY
","Gra*mer""cy",,,,
"GRAMINACEOUS
","Gram""i*na""ceous",a.,,,
"GRAMINEAL
","Gra*min""e*al",,,,
"GRAMINEOUS
","Gra*min""e*ous",a.,,,
"GRAMINIFOLIOUS
","Gram""i*ni*fo""li*ous",a.,,,
"GRAMINIVOROUS
","Gram""i*niv""o*rous",a.,,,
"GRAMMALOGUE
","Gram""ma*logue",n.,,,
"GRAMMAR
","Gram""mar",n.,,,
"GRAMMAR
","Gram""mar",v.,,,
"GRAMMARIAN
","Gram*ma""ri*an",n.,,,
"GRAMMARIANISM
","Gram*ma""ri*an*ism",,,,
"GRAMMARLESS
","Gram""mar*less",,,,
"GRAMMATES
","Gram""mates",n.,,,
"GRAMMATIC
","Gram*mat""ic",,,,
"GRAMMATICAL
","Gram*mat""ic*al",a.,,,
"GRAMMATICASTER
","Gram*mat""icas""ter",n.,,,
"GRAMMATICATION
","Gram*mat""i*ca""tion",,,,
"GRAMMATICISM
","Gram*mat""i*cism",,,,
"GRAMMATICIZE
","Gram*mat""i*cize",v.,,,
"GRAMMATIST
","Gram""ma*tist",n.,,,
"GRAMME
",Gramme,,,,
"GRAMME MACHINE
",,,,,
"GRAMOPHONE
","Gram""o*phone",n.,,,
"GRAMPUS
","Gram""pus",,,,
"GRANADE; GRANADO
","Gra*nade""",,,,
"GRANADILLA
","Grana*dil""la",n.,,,
"GRANARY
","Gran""a*ry",,,,
"GRANATE
","Gran""ate",,,,
"GRANATIN
","Gra*na""tin",n.,,,
"GRANATITE
","Gran""a*tite",,,,
"GRAND
",Grand,a.,,,
"GRANDAM
","Gran""dam",n.,,,
"GRANDAUNT
","Grand""aunt""",n.,,,
"GRANDCHILD
","Grand""child""",,,,
"GRANDDAUGHTER
","Grand""daugh""ter",,,,
"GRAND-DUCAL
","Grand""-du""cal",,,,
"GRANDEE
","Gran*dee""",n.,,,
"GRANDEESHIP
","Gran*dee""ship",,,,
"GRANDEUR
","Gran""deur",n.,,,
"GRANDEVITY
","Gran*dev""i*ty",n.,,,
"GRANDEVOUS
","Gran*de""vous",a.,,,
"GRANDFATHER
","Grand""fa""ther",,,,
"GRANDFATHERLY
","Grand""fa""ther*ly",,,,
"GRANDIFIC
","Gran*dif""ic",a.,,,
"GRANDILOQUENCE
","Gran*dil""o*quence",,,,
"GRANDILOQUENT
","Gran*dil""o*quent",a.,,,
"GRANDILOQUOUS
","Gran*dil""o*quous",a.,,,
"GRANDINOUS
","Gran""di*nous",a.,,,
"GRANDIOSE
","Gran""di*ose""",a.,,,
"GRANDIOSITY
","Gran""di*os""i*ty",n.,,,
"GRANDITY
","Grand""i*ty",n.,,,
"GRANDLY
","Grand""ly",,,,
"GRANDMA; GRANDMAMMA
","Grand""ma""",,,,
"GRAND MERCY
",,,,,
"GRANDMOTHER
","Grand""moth""er",,,,
"GRANDMOTHERLY
","Grand""moth""er*ly",,,,
"GRANDNEPHEW
","Grand""neph""ew",,,,
"GRANDNESS
","Grand""ness",,,,
"GRANDNIECE
","Grand""niece""",,,,
"GRANDPA; GRANDPAPA
","Grand""pa""",,,,
"GRANDSIRE
","Grand""sire""",n.,,,
"GRANDSON
","Grand""son""",,,,
"GRANDUNCLE
","Grand""un""cle",n.,,,
"GRANE
",Grane,v.,,,
"GRANGE
",Grange,n.,,,
"GRANGER
","Gran""ger",,,,
"GRANGERISM
","Gran""ger*ism",n.,,,
"GRANGERITE
","Gran""ger*ite",,,,
"GRANGERIZE
","Gran""ger*ize",v.,,,
"GRANGER RAILROADS; GRANGER ROADS
",,,,,
"GRANGER STOCKS; GRANGER SHARES
",,,,,
"GRANIFEROUS
","Gra*nif""er*ous",a.,,,
"GRANIFORM
","Gran""i*form",a.,,,
"GRANILLA
","Gra*nil""la",n.,,,
"GRANITE
","Gran""ite",n.,,,
"GRANITE STATE
",,,,,
"GRANITE STATE
",,,,,
"GRANITIC
","Gra*nit""ic",a.,,,
"GRANITICAL
","Gra*nit""ic*al",,,,
"GRANITIFICATION
","Gra*nit`i*fi*ca""tion",n.,,,
"GRANITIFORM
","Gra*nit""i*form",a.,,,
"GRANITOID
","Gran""i*toid",a.,,,
"GRANIVOROUS
","Gra*niv""o*rous",a.,,,
"GRANNAM
","Gran""nam",,,,
"GRANNY
","Gran""ny",,,,
"GRANOLITHIC
","Gran`o*lith""ic",n.,,,
"GRANT
",Grant,v.,,,
"GRANT
",Grant,v.,,,
"GRANT
",Grant,n.,,,
"GRANTABLE
","Grant""a*ble",,,,
"GRANTEE
","Gran*tee""",n.,,,
"GRANTER
","Grant""er",,,,
"GRANTOR
","Grant""or",n.,,,
"GRANULAR
","Gran""u*lar",a.,,,
"GRANULARLY
","Gran""u*lar*ly",,,,
"GRANULARY
","Gran""u*la*ry",,,,
"GRANULATE
","Gran""u*late",v.,,,
"GRANULATE
","Gran""u*late",v.,,,
"GRANULATE; GRANULATED
","Gran""u*late",,,,
"GRANULATION
","Gran`u*la""tion",n.,,,
"GRANULE
","Gran""ule",n.,,,
"GRANULIFEROUS
","Gran`u*lif""er*ous",a.,,,
"GRANULIFORM
","Gra*nu""li*form",a.,,,
"GRANULITE
","Gran""u*lite",n.,,,
"GRANULOSE
","Gran""u*lose`",n.,,,
"GRANULOUS
","Gran""u*lous",a.,,,
"GRAPE
",Grape,n.,,,
"GRAPE FRUIT
",,,,,
"GRAPELESS
","Grape""less",,,,
"GRAPERY
","Grap""er*y",,,,
"GRAPESHOT
","Grape""shot`",n.,,,
"GRAPESTONE
","Grape""stone`",,,,
"GRAPEVINE
","Grape""vine`",n.,,,
"-GRAPH
",,,,,
"GRAPHIC; GRAPHICAL
","Graph""ic",a.,,,
"GRAPHICALLY
","Graph""ic*al*ly",,,,
"GRAPHICNESS; GRAPHICALNESS
","Graph""ic*ness",,,,
"GRAPHICS
","Graph""ics",,,,
"GRAPHISCOPE
","Graph""i*scope",,,,
"GRAPHITE
","Graph""ite",n.,,,
"GRAPHITIC
","Gra*phit""ic",,,,
"GRAPHITOID; GRAPHITOIDAL
","Graph""i*toid",,,,
"GRAPHOLITE
","Graph""o*lite",n.,,,
"GRAPHOLOGY
","Gra*phol""o*gy",n.,,,
"GRAPHOPHONE
","Graph""o*phone",n.,,,
"GRAPHOSCOPE
","Graph""o*scope",n.,,,
"GRAPHOTYPE
","Graph""o*type",n.,,,
"-GRAPHY
",,,,,
"GRAPNEL
","Grap""nel",n.,,,
"GRAPPLE
","Grap""ple",v.,,,
"GRAPPLE
","Grap""ple",v.,,,
"GRAPPLE
","Grap""ple",v.,,,
"GRAPPLEMENT
",Grapple*ment,,,,
"GRAPPLING
","Grap""pling",,,,
"GRAPSOID
","Grap""soid",a.,,,
"GRAPTOLITE
","Grap""to*lite",n.,,,
"GRAPTOLITIC
","Grap""to*lit`ic",,,,
"GRAPY
","Grap""y",,,,
"GRASP
",Grasp,v.,,,
"GRASP
",Grasp,v.,,,
"GRASP
",Grasp,,,,
"GRASPABLE
","Grasp""a*ble",,,,
"GRASPER
","Grasp""er",,,,
"GRASPING
","Grasp""ing",,,,
"GRASPLESS
","Grasp""less",,,,
"GRASS
",Grass,n.,,,
"GRASS
",Grass,v.,,,
"GRASS
",Grass,v.,,,
"GRASSATION
","Gras*sa""tion",n.,,,
"GRASS-GREEN
","Grass""-green`",,,,
"GRASS-GROWN
","Grass""-grown`",,,,
"GRASSHOPPER
","Grass""hop`per",,,,
"GRASSINESS
","Grass""i*ness",n.,,,
"GRASSLESS
","Grass""less",,,,
"GRASSPLOT
","Grass""plot`",,,,
"GRASS TREE
",,,,,
"GRASSY
",,,,,
"GRATE
",Grate,a.,,,
"GRATE
",Grate,n.,,,
"GRATE
",Grate,v.,,,
"GRATE
",Grate,v.,,,
"GRATE
",Grate,v.,,,
"GRATED
","Grat""ed",a.,,,
"GRATEFUL
","Grate""ful",a.,,,
"GRATER
","Grat""er",a.,,,
"GRATICULATION
","Gra*tic""u*la""tion",n.,,,
"GRATICULE
","Grat""i*cule",n.,,,
"GRATIFICATION
","Grat""i*fi*ca""tion",n.,,,
"GRATIFIED
","Grat""i*fied",,,,
"GRATIFIER
","Grat""i*fi""er",,,,
"GRATIFY
","Grat""i*fy",v.,,,
"GRATIN
","Gra`tin""",n.,,,
"GRATINATE
","Grat""i*nate",v.,,,
"GRATING
","Grat""ing",n.,,,
"GRATING
","Grat""ing",a.,,,
"GRATING
","Grat""ing",,,,
"GRATIOLIN
","Gra*ti""o*lin",n.,,,
"GRATIS
","Gra""tis",adv.,,,
"GRATITUDE
","Grat""i*tude",n.,,,
